"Trip ID","Taxi ID","Trip Start Timestamp","Trip End Timestamp","Trip Seconds","Trip Miles","Pickup Census Tract","Dropoff Census Tract","Pickup Community Area","Dropoff Community Area",Fare,Tips,Tolls,Extras,"Trip Total","Payment Type",Company,"Pickup Centroid Latitude","Pickup Centroid Longitude","Pickup Centroid Location","Dropoff Centroid Latitude","Dropoff Centroid Longitude","Dropoff Centroid  Location","Community Areas"
a2c83659e461f3cec5a845642686d8fee2730581,d19e58e4ad2b5e94f9324dda973fb8b14e74385e844741ae8a2d67f1c129ec86404d091f0cac1a1c2b89f99cc70b35505f8328fb95657662f69a675a4b2b8a3b,"06/18/2015 12:15:00 PM","06/18/2015 12:30:00 PM",960,0.27,17031839100,17031071500,32,7,$11.25,$0.00,$0.00,$0.00,$11.25,Cash,"",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.914616286,-87.631717366,"POINT (-87.631717 41.914616)",38
a2c8367ab47717ae33c3a243d42f2daaa24faa67,c8aaa2e135f3a2bc16a6b5d9a5876bb7e057abbe22bdb9e45a4fe04d608e13d4257ff00057e358a3da7c3d4526432c4d634dcc50d73b3c6dea3c5701e481b35d,"06/15/2014 03:00:00 AM","06/15/2014 03:15:00 AM",180,0.6,17031832100,17031031400,6,3,$4.65,$0.00,$0.00,$0.00,$4.65,Cash,"Northwest Management LLC",41.952822916,-87.653243992,"POINT (-87.653244 41.952823)",41.962178629,-87.645378762,"POINT (-87.645379 41.962179)",57
a2c836fd10c15f0b24dbeedbc7a826e574c69dd0,bc71b5d2cb8320a69947adef34a809194621917747c14bae6b3f3c163c59f57102f65a33c3d0598ff30d468a756c170931cea53d236f0e0bcff8a5b858351730,"06/05/2014 02:00:00 PM","06/05/2014 02:00:00 PM",300,0,17031839100,17031320400,32,32,$5.65,$0.00,$0.00,$2.00,$7.65,Cash,"Taxi Affiliation Services",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.877406123,-87.621971652,"POINT (-87.621972 41.877406)",38
a2c83704bd80f37a64aff74ceac8e885c684f419,6bc3520aa3e5055fdd502ad4db2b419e40a2579182d817a14746f40ac1a6e2fcba0d8592b2c1b58ca9e4d510871fdacb21c58f4f6172f14c54303b024ee3bd7b,"05/08/2014 12:45:00 PM","05/08/2014 12:45:00 PM",300,1,17031081500,17031320400,8,32,$5.45,$3.00,$0.00,$2.00,$10.45,"Credit Card","",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.877406123,-87.621971652,"POINT (-87.621972 41.877406)",37
a2c837477c5293f56bea52cac27a8a556b27f696,05ab15a9c84139510f4d8c075f1d14a34e931a81cef4999dba3f76770065d1141e039400b1b81e62cfb199068cdac508e5966625225975aa8559df8d383eb133,"06/14/2015 03:15:00 AM","06/14/2015 03:30:00 AM",600,3.6,17031830600,17031831900,1,6,$10.25,$0.00,$0.00,$0.00,$10.25,Cash,"",42.001698194,-87.673574032,"POINT (-87.673574 42.001698)",41.945170453,-87.668794439,"POINT (-87.668794 41.94517)",10
a2c83776e9483f789658953dbf39aa9a5b362985,abc679e9c1fd04224b3a5d6074e96d4f7400d4ff4a392c9744c0e38951d64077db1aa667290fb23bd803152d3fbbce7af06f4aa640ae46344ab45843eef3c54f,"05/25/2013 09:00:00 AM","05/25/2013 09:15:00 AM",1260,0,17031081500,17031980000,8,76,$36.05,$0.00,$0.00,$2.00,$38.05,Cash,"Taxi Affiliation Services",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",37
a2c83782556a55e68e7bd321274a300fc44b672f,4fdfda1ef9a53850fc350d2834bfd9086e4a622f5e06cd7a6845ba51cd6191bdfa8bbf95b1ebd51c748999682ac4cc88d961caf2df76e97f05803f477bef8865,"10/22/2014 03:45:00 PM","10/22/2014 04:15:00 PM",1560,10.4,"","",60,3,$24.85,$0.00,$0.00,$1.00,$25.85,Cash,"",41.836150155,-87.648787952,"POINT (-87.648788 41.83615)",41.96581197,-87.655878786,"POINT (-87.655879 41.965812)",58
a2c837c98dd2f739f22e06db32038ba3411ca814,587aaccc096fdfd5a3a683bee38b1e16aaebf0df7c80ed495b1094e1a6d7d60b6948385e8eea8e97ca297e964d7358c5aa899cde8dc8e4d5cc2446187e662fc8,"08/19/2013 09:15:00 AM","08/19/2013 09:30:00 AM",780,0.1,"","",6,8,$9.05,$0.00,$0.00,$0.00,$9.05,Cash,"Taxi Affiliation Services",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",57
a2c8380a6b0f3bedb8ffb84b3aecde0d19fc4221,8b029796d5ae302d92128bbc622521ffbaf9be3e8eca78fe8546073d8c7d3c5b054bc2ee004449f04a91766cde0a91e4f86b7ced04bdbc38fd5e06d49efdae69,"12/27/2013 11:45:00 AM","12/27/2013 12:00:00 PM",600,4.6,"","",6,32,$12.05,$0.00,$0.00,$0.00,$12.05,Cash,"",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.878865584,-87.625192142,"POINT (-87.625192 41.878866)",57
a2c8380cc42b3f0ceb2379c19168089144e15402,621c0e55f444cd5e3a30b64e1f7831974e6ef025e6e3edfb77529bb829e383a8ef886a6cdef867bef7f7bf36b09012acb4ae1617336e3c9e9bc267fa7af43881,"04/24/2014 06:45:00 PM","04/24/2014 06:45:00 PM",0,0,"","",5,"",$3.45,$0.00,$0.00,$0.00,$3.45,Cash,"Dispatch Taxi Affiliation",41.947791586,-87.683834942,"POINT (-87.683835 41.947792)","","","",46
a2c8383a87b2417977f6016c30cbbd29bd439c51,a3a2c74c200a5f268fdac50c17bd68e69bbfb9ab5e6e0131e2973580b2cf3924dcacd4fbc799bc1a38e2d2a6887cba57412569b8a5fd79a0b35149590770aa5b,"12/08/2013 11:45:00 AM","12/08/2013 12:00:00 PM",420,0.07,"","",7,6,$5.65,$0.00,$0.00,$0.00,$5.65,Cash,"",41.922686284,-87.649488729,"POINT (-87.649489 41.922686)",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",68
a2c8386593c6ca794e0f552f244fbd9d707f7729,f68eb3233f3e33e98e337a0442bfe5eb660e6f58de5df0bf5950f92efae803e34c430d71038e2d6a0d2472595c305e4f54be0c42f946d3971af121f08734ac08,"09/09/2014 08:15:00 AM","09/09/2014 08:30:00 AM",480,1,17031839100,17031320100,32,32,$6.25,$0.00,$0.00,$2.00,$8.25,"Credit Card","",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",38
a2c8386cdbd553ef761ff10ce9d9563b28ef3b2b,6016b0135a5b60e32ad2e80047a169b355ec28512797c85175a099d27327baf805c467047d492282c1d80e93ca6db2fda1011bc3629ed63e65024649b26cb8af,"05/23/2013 09:00:00 PM","05/23/2013 09:30:00 PM",1440,5.1,17031839100,17031061902,32,6,$15.85,$2.00,$0.00,$0.00,$17.85,"Credit Card","Northwest Management LLC",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.943155086,-87.640698076,"POINT (-87.640698 41.943155)",38
a2c838794d91b3eea11fc970b1b8ed031ccdbcf3,f0914931861d5a79d70899dce5a47501d6704127c8da5d3485ea926c2926c349782287f2a88f39ae8e019083ff72d5c9a958f59233c330cd48e63d4208147136,"01/12/2015 08:45:00 AM","01/12/2015 09:15:00 AM",1560,0,17031841900,17031980100,28,56,$20.45,$0.00,$0.00,$0.00,$20.45,Cash,"Taxi Affiliation Services",41.867902418,-87.642958665,"POINT (-87.642959 41.867902)",41.785998518,-87.750934289,"POINT (-87.750934 41.785999)",29
a2c8387cd94a7da0403891c8f56da6a60eed7239,b5e2695a2f44b9bce7a0a86148ac418802f0067be1f6d40c296faa691e9ceb29e1c7515d6c60ee3b37236ea93a6ae4100561e981d5078117a2b1d1691f92f968,"09/14/2013 10:45:00 PM","09/14/2013 11:15:00 PM",1080,14.8,"","",76,"",$30.25,$9.75,$0.00,$18.50,$58.50,"Credit Card","",41.980264315,-87.913624596,"POINT (-87.913625 41.980264)","","","",75
a2c838ba6c15cc228c14cc61a8cf337f31d813a1,86b07dc8beb256766f2025da2b99b77345074852eabbdfe6aa9b7e38929276847ab4115476448a8298890d00d521a45e18bedf1cd52feb6285d1a0bf4be3f19f,"04/16/2015 11:00:00 AM","04/16/2015 11:00:00 AM",180,0.5,"","",6,7,$4.65,$0.00,$0.00,$0.00,$4.65,Cash,"",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.922686284,-87.649488729,"POINT (-87.649489 41.922686)",57
a2c838bd18cae986f4effe503a056a9dd8985b34,d215e25869e5efefc4845c5e382a21132362c14f4112cc05e230d623ba05c8c3e834a450a137ae86848dcac25e50bcc7ea0a8da227d54b5ce7a5efbcc95cd471,"08/25/2013 04:45:00 PM","08/25/2013 04:45:00 PM",0,0,17031816100,17031816100,"","",$21.00,$0.00,$0.00,$0.00,$21.00,Cash,"","","","","","","",""
a2c838d1fa0b2dd6692c9e38f5f99ecbb08406a3,ee0403d56ad861c2f3d4b1244497b07a47b61d3f9078de0f5c5f5c01ddcf997bd1f4d4d1e66f6a8c47f87048bf37321ab50e6d6b6e76423a09087487218e436b,"11/19/2013 04:45:00 PM","11/19/2013 05:30:00 PM",2940,1.1,17031081403,17031980000,8,76,$38.05,$0.00,$0.00,$3.00,$41.05,Cash,"Taxi Affiliation Services",41.890922026,-87.618868355,"POINT (-87.618868 41.890922)",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",37
a2ca61bb8ed4bb92ddc93ecf3514c647cafb2b91,008c43f04857eb09949b8ce05458d3fc8848dfd460d9253ede7b06398222b16321eeeb2749e116221296740b193ebc95e3d4cbd8cbf4dd31c8ab0318976dcbab,"02/21/2013 07:15:00 AM","02/21/2013 07:30:00 AM",300,1,"","","","",$5.85,$0.00,$0.00,$0.00,$5.85,Cash,"","","","","","","",""
a2c838de41d62cbf6532b0f64b314712ff1bd5b6,7ebf27414a0c7b128e7925e1da56d51a8b81484f7630cfa2c871848f350a25f93bbb03ebd117d349572bdf958a3d91d61a20a8026c0a42ff426281be4999a1cd,"03/10/2016 11:00:00 PM","03/10/2016 11:00:00 PM",420,3.3,17031980000,17031770700,76,"",$11.00,$3.00,$0.00,$4.00,$18.00,"Credit Card","Choice Taxi Association",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",41.982775009,-87.8773054,"POINT (-87.877305 41.982775)",75
a2c838f71f40b39b4c53fda10f3952f54a27c173,bdb2db6992cba03d14c51bbb46b73416ea60cce2fcfbbd072bf0caff4992ee7a19958217250b1d303bd806e63c65ff193cd8611aaeabe7b1e590eeb2771832f9,"04/22/2014 11:45:00 PM","04/22/2014 11:45:00 PM",0,0,"","","","",$5.45,$1.09,$0.00,$0.00,$6.54,"Credit Card","Chicago Elite Cab Corp. (Chicago Carriag","","","","","","",""
a2c839045f07a8689cb5fb0c9bae4e59e37aa8a1,b7ac477e614f1f222f42c698e3f2841fb020060e62917217509f0d03770fa74a0684e6ca49d99a133b11b3fc7bc4ba058ee35d70c6a8c170454d1e05c889d202,"01/10/2013 05:45:00 PM","01/10/2013 06:00:00 PM",660,2,"","",32,8,$8.25,$0.00,$0.00,$0.50,$8.75,Cash,"",41.878865584,-87.625192142,"POINT (-87.625192 41.878866)",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",38
a2c8390c6de1b09734bddc074c3b843a87316c37,9b12d6ffb96c08ec1e773c2959464db5618f737873cf0e991df730edc672fb756483289ea9fea619bd2e05eaa1c301b8e30c73a32194db885c4eb7b7e9f51a9e,"06/27/2015 07:15:00 PM","06/27/2015 07:30:00 PM",780,3.2,17031070101,17031081700,7,8,$9.85,$3.00,$0.00,$0.00,$12.85,"Credit Card","",41.92926299,-87.635890954,"POINT (-87.635891 41.929263)",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",68
a2c8391128dbe46e21cf873c31b9cdf1731284c6,2d3cbab27df38cfd4fa3321ffca7824030be39c277585fa53d03b021494e89a11014957171fcdf13f061902b5231aaca77c97785f5dafebcad9105347d0023c9,"10/22/2015 01:30:00 PM","10/22/2015 01:45:00 PM",900,1.8,17031081700,17031833100,8,28,$9.05,$2.00,$0.00,$1.00,$12.05,"Credit Card","",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.879066994,-87.657005027,"POINT (-87.657005 41.879067)",37
a2c83925242c734df2f3925c60f92253f43a03ea,1147903107a545f4f4bdd87989e636c520c7f9a08f8342756d7e82378145f43a86f3db41e0ff1bce20967725d523d7a54354b5dcf9a98651d5edb67ead310052,"09/11/2013 01:45:00 AM","09/11/2013 02:00:00 AM",360,1.6,"","",8,8,$6.45,$0.00,$0.00,$2.50,$8.95,Cash,"",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",37
a2c839304aff66645e4fd92bbe88f5fcda9a6fc9,96e6033ab54d82dbe8a5f554d9fea167b90cf298c7dc58ebb135f0020d5b37d5d7d373e2105673a8a3bef08d38a87a8c03c220204224b59a8eabdb1d83536145,"07/13/2014 12:30:00 PM","07/13/2014 12:30:00 PM",480,1.4,17031081500,17031080100,8,8,$6.65,$2.00,$0.00,$2.00,$10.65,"Credit Card","Northwest Management LLC",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.907520075,-87.6266589,"POINT (-87.626659 41.90752)",37
a2c8393acff6881a99ad5f4c2b75aa3ef24b8023,d4284117344764ebab8eec1c40c38ccd2eca1dafc7bd39a3f7be7325302ed4344e2ab8b979bbeb5b5b82e393ac416647d0c283a28ad302c6c6131b69d450b3aa,"09/03/2013 07:15:00 PM","09/03/2013 07:45:00 PM",1860,0,17031081500,17031060900,8,6,$19.25,$3.85,$0.00,$0.00,$23.10,"Credit Card","Taxi Affiliation Services",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.949829346,-87.64396537,"POINT (-87.643965 41.949829)",37
a2c8395c316c46c062c4ea0c224681658c76f4c8,29cfaf00459352d74acd44380b6f52f30b5f5586013fd47614bd9b20749873063360409860758910b41c4c956e6c7b3a2da99d04012ad847a7122d2327e1c3c3,"02/16/2015 09:00:00 PM","02/16/2015 09:00:00 PM",0,0,17031030500,17031030500,77,77,$3.25,$0.00,$0.00,$0.00,$3.25,Cash,"",41.987225558,-87.664937724,"POINT (-87.664938 41.987226)",41.987225558,-87.664937724,"POINT (-87.664938 41.987226)",76
a2c8396cb34f521b4b0f7e7795e8c108dcec65bb,e1e230a5ba682580ef4cf4c33d09483e7442f5458733c401a28955d18958fcc422244ea8464f0dc8c45d362fc5085700050874fe19613c3b6988716e7a6238be,"02/04/2015 08:00:00 PM","02/04/2015 08:00:00 PM",540,3.7,17031839100,17031832300,32,22,$10.65,$0.00,$0.00,$0.00,$10.65,Cash,"",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.91922505,-87.671445766,"POINT (-87.671446 41.919225)",38
a2c839738f6b49da2b6ea6a61d07af752cfa48e0,6d0577e9fce3869a425a423ef6058feba996b49fccdcd22cab3d62a6afc21ccdde3b0282ee3b0f34039060bdf9c23fdead70ba3db2705e16abe6e14573fc05ed,"05/21/2013 08:45:00 PM","05/21/2013 09:00:00 PM",540,0,"","","","",$7.85,$0.00,$0.00,$0.00,$7.85,Cash,"Dispatch Taxi Affiliation","","","","","","",""
a2c839a6db9b7f0398aaf8229c8f3dcffc7a4356,3a48885f15669a1014b21c0c42213778bc14dafa34ed96c3f33ecf8db6a471960e011bc19b22959bf9862da48db95118674e5560cbdff6d77c022bd899b69457,"09/20/2015 06:45:00 PM","09/20/2015 07:00:00 PM",900,4.7,17031061800,17031081700,6,8,$13.05,$3.00,$0.00,$1.00,$17.05,"Credit Card","",41.946489764,-87.647113634,"POINT (-87.647114 41.94649)",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",57
a2c839dda8c21f258d194886a5e43bc8f9424a19,757b7bbb7fc2741910251a1f26b559da772b9cf487d5a7a4daf4b682b033da19649eeac2a1d143b17b71770528d0ab889c66557c44751936d906302859562a5b,"08/06/2015 12:15:00 AM","08/06/2015 12:15:00 AM",0,0,17031081800,17031081800,8,8,$3.25,$0.00,$0.00,$3.50,$6.75,Cash,"Northwest Management LLC",41.89321636,-87.63784421,"POINT (-87.637844 41.893216)",41.89321636,-87.63784421,"POINT (-87.637844 41.893216)",37
a2c83a38dc8d5ea28660556eccaac8fc88c64efa,0f3f29ac05b3574275f73ea36e2e0ff7ca74e41c8e72d1d1ab6e1556b3143f83d5bfb56d6594d19d79de8bd5321b9d185c7d81200761d50259860491e66d2a41,"07/30/2016 01:30:00 AM","07/30/2016 01:45:00 AM",480,1.2,17031081300,17031081800,8,8,$7.00,$0.00,$0.00,$1.50,$8.50,Cash,"",41.898331794,-87.620762865,"POINT (-87.620763 41.898332)",41.89321636,-87.63784421,"POINT (-87.637844 41.893216)",37
a2c83a5d246825052cab4b72b8dc30d31f6af357,1a1528cd156d15c3cbb54c9c0bf74bca19ccf2f00a43cff09d2b26a28d82a92e7176930b25f8daac863fbacf1e4a838326e8a3db7e698a65cf6ad651d21d9dfc,"05/05/2015 10:15:00 PM","05/05/2015 10:30:00 PM",480,1.5,"","",6,7,$6.65,$0.00,$0.00,$0.00,$6.65,Cash,"Taxi Affiliation Services",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.922686284,-87.649488729,"POINT (-87.649489 41.922686)",57
a2c83aa63b2b5eb6814ead105d754435302973d8,9077249de291bdcb3f9f87f79fe7c757933908fc76f93f4044e3584c43b3c4ed74abbc8fb02b1930505411c948cd1c3b019114c9575d29815c5d1601b0058ab5,"12/29/2013 01:15:00 AM","12/29/2013 01:15:00 AM",180,0,17031842200,17031838300,8,8,$4.85,$0.00,$0.00,$0.00,$4.85,Cash,"Blue Ribbon Taxi Association Inc.",41.904935302,-87.649907226,"POINT (-87.649907 41.904935)",41.90156691,-87.638404012,"POINT (-87.638404 41.901567)",37
a2c83ac4c6f37317bfab2390d8854945b16f5830,2da7a72559676f28d81edf5e68011b5a16c548ade88599156b7c03528a00cb942c69e7356e52e94582b34ebb2b81b11e6f74cbb905acbf23bbbb285a4707270c,"09/29/2014 10:00:00 AM","09/29/2014 10:00:00 AM",0,0,"","","","",$4.45,$1.34,$0.00,$0.00,$5.79,"Credit Card","Chicago Elite Cab Corp. (Chicago Carriag","","","","","","",""
a2c83adc7f0a3c04dcaa4657673df56b38c1942f,4d81d7364e7e4fb7517fe1d8a072d1a4be0eeb400cd6538e4c4744abe5aeb40502c85bb7ba01f6e86057c59f494f90cfd9d647a774207f222e9e6f5eab21036b,"04/09/2013 10:15:00 AM","04/09/2013 10:15:00 AM",480,0.8,17031281900,17031320400,28,32,$6.45,$0.00,$0.00,$0.00,$6.45,Cash,"Dispatch Taxi Affiliation",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.877406123,-87.621971652,"POINT (-87.621972 41.877406)",29
a2ca61f8321b2b6b373376b4e4568b9d400120b3,59e1ac971265cac68229ac1e7fb8dacd4aa9d7722df16c2ffc039a515b4acacef28cb04e0edbcdf376faf44862240b2621352159d8a72a887da6f531b016a45a,"06/13/2016 07:45:00 PM","06/13/2016 08:00:00 PM",840,3.3,"","","","",$12.25,$3.00,$0.00,$1.00,$16.75,"Credit Card","","","","","","","",""
a2c83adc9adf9395b73674f55bdb111799798350,21c5d83c2cb73035c6c4d35da452ff1714aff86f5efb32abc6317cc82f6e1e802751eb0b9718b3f84242f8c58aa3d27ab110425ae2e38781b45a5a4419949b97,"11/08/2014 11:00:00 PM","11/08/2014 11:15:00 PM",900,7.4,17031281900,17031031400,28,3,$17.45,$4.35,$0.00,$0.00,$21.80,"Credit Card","Choice Taxi Association",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.962178629,-87.645378762,"POINT (-87.645379 41.962179)",29
a2c83b1e9cc50f5334d50798347777220c291e37,9887bb2fa063dfbc2cdb90e985162116e86cdad1ca041eacef405719527780921e6489c9aec27db4b3e6ed07a601de0ea85e6ef74e7609977d5a0454a4b10f7f,"05/12/2014 08:30:00 AM","05/12/2014 08:45:00 AM",900,6.5,"",17031081300,"",8,$16.05,$3.21,$0.00,$0.00,$19.26,"Credit Card","","","","",41.898331794,-87.620762865,"POINT (-87.620763 41.898332)",""
a2c83b26f84226b2f58605aa4f4ea788291aeb9b,29d4cf448fc5dde30c6289bd89541cdcf63bc5433a7d802e39d0609d752e1da3f8c047a67ed6fbf10d737954abec33f00110689d19d9d1514d4fca05708e26bb,"07/19/2013 11:15:00 AM","07/19/2013 11:15:00 AM",360,0,17031839100,17031081500,32,8,$5.45,$0.00,$0.00,$0.00,$5.45,Cash,"Blue Ribbon Taxi Association Inc.",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",38
a2c83b5f6c04b686e4ed279495cff01436c6c4b4,b337fc4c965d7a157aabdd4b4d9fecb81dd86de85ac4886cf3017696fc37ed5edb8efb2403d452270d08bbdabe8c61536dbe5dfb88b4deac8ce10809f2a8e526,"10/28/2015 10:15:00 AM","10/28/2015 10:15:00 AM",240,0.8,17031320100,17031081700,32,8,$5.05,$1.01,$0.00,$0.00,$6.06,"Credit Card","",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",38
a2c83b6a5061af4667245fab1f3813e0ad81fd50,dcd0acf4ecca7a5cba7c968cebf6d643a6ca84e1867175de487a0fe92ce506b4a24b634560ca3b0dca1ceef0a91f0e81a98aaf24576f940a1e71ac6f365c5b47,"07/26/2016 05:30:00 PM","07/26/2016 05:45:00 PM",960,1.4,17031320100,17031839100,32,32,$9.75,$0.00,$0.00,$0.00,$9.75,Cash,"Taxi Affiliation Services",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",38
a2c83bc23ef73c12c0a28e990477431f835c3382,2f848a41f4212de1aad6dede561b4090c3af6e3745436ba5a37e58300d22edb6c5026cd54147d862d29f507b2b3135ab059852983a617500f7386623b6ed584e,"08/02/2015 05:30:00 AM","08/02/2015 05:30:00 AM",420,2.2,"","",6,5,$7.45,$0.00,$0.00,$0.00,$7.45,Cash,"Taxi Affiliation Services",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.947791586,-87.683834942,"POINT (-87.683835 41.947792)",57
a2c83bd86378baae22fb8e94dad477e67ebcea92,24515782c70f09819506a7724a57e77c78fea60c4dc91d5ded0c5ba8293b368b39b17e5b1ea2ea7ee81f9a4e6351a6741a2cc7c2055165a943d11113b0009509,"01/25/2016 11:30:00 AM","01/25/2016 12:00:00 PM",1560,18,"","",2,2,$45.00,$3.00,$0.00,$4.00,$52.00,"Credit Card","",42.001571027,-87.695012589,"POINT (-87.695013 42.001571)",42.001571027,-87.695012589,"POINT (-87.695013 42.001571)",20
a2c83c8baba1fdc981fc2ef2949ac866e7b5ade7,1ec7f3414307d2d25d1a35fa094f8591797f6bc2f0b1c9f1545bd8bf0e16e0964d65cc941d074552d77735a55d31e138bc56d6405b35783fabdaa78511de423f,"05/01/2014 11:00:00 AM","05/01/2014 11:45:00 AM",2880,0.8,"","",6,76,$32.65,$0.00,$0.00,$2.00,$34.65,Cash,"Blue Ribbon Taxi Association Inc.",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.980264315,-87.913624596,"POINT (-87.913625 41.980264)",57
a2c83c955336accf0c79f949c23d95746f871b7e,fe806ca7a45786db86ed61fe4c027b1f5a5a4b5c9f359509fc1c7a6aff2eab95f70f3cfc1f2cfaa918fe61bdf174e3bc94ee370504ac80edbf558f1c94cfcf5b,"02/10/2013 09:00:00 PM","02/10/2013 09:15:00 PM",1500,12.1,17031980100,17031839100,56,32,$27.05,$10.00,$0.00,$2.00,$39.05,"Credit Card","",41.785998518,-87.750934289,"POINT (-87.750934 41.785999)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",53
a2c83caf996d36656d623c2c63505a6d2d1cf92a,b69af53b6bfa5117d62dff7468af6c9c4c17c0ed8377fb79566ff5ae4593892ba3ca2a8544bb9ddda7815b21fa4d01e8e640d81392b3ae12d62ccf11b0130185,"06/06/2016 01:15:00 PM","06/06/2016 01:15:00 PM",480,1.9,17031080202,17031839100,8,32,$8.50,$0.00,$0.00,$0.00,$8.50,Cash,"Taxi Affiliation Services",41.905857769,-87.630865027,"POINT (-87.630865 41.905858)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",37
a2c83cc61af4c8f4fc53aca119618e696ba38314,ee8a2f86372e99ecf87d44e13a20ebda7db8ae69d5b444038723cb2f649bca686630881b5fae83e48490396f58e51b45a013929c31ffbddd4ad1dafe259323c1,"08/23/2016 12:45:00 PM","08/23/2016 01:30:00 PM",2520,16.7,"","",3,"",$44.00,$8.80,$0.00,$0.00,$52.80,"Credit Card","Taxi Affiliation Services",41.96581197,-87.655878786,"POINT (-87.655879 41.965812)","","","",31
a2c83ccb8f18a73ab1c75a3155627923508fc2a5,8cba6debdffc9ce9edff91470b5609aa48a6d9613202472d6c997a6a027f867d6016a2f9d64fb9bef09f68a181786b698460af9fd1c3db6d166b565da470d350,"05/08/2013 08:45:00 AM","05/08/2013 08:45:00 AM",0,0,"","",24,24,$3.25,$0.00,$0.00,$0.00,$3.25,Cash,"",41.901206994,-87.676355989,"POINT (-87.676356 41.901207)",41.901206994,-87.676355989,"POINT (-87.676356 41.901207)",25
a2c83d278993a6dc89710cb7ebce17775d155c61,4d4c2b741e60e60097c3fb1400bb5de6ae2733b4f3d7ec02c3c4bc890a4006c3135c61fbfa858b42b4e1bd4d6a47576297e670e67d89d1f786046667584c94be,"08/31/2014 11:30:00 AM","08/31/2014 11:45:00 AM",780,2.6,17031280100,17031330100,28,33,$9.45,$2.05,$0.00,$1.00,$12.50,"Credit Card","Dispatch Taxi Affiliation",41.885300022,-87.642808466,"POINT (-87.642808 41.8853)",41.859349715,-87.617358006,"POINT (-87.617358 41.85935)",29
a2c83da43b73f6804ac0736247c0a009a406a94a,131107e9f0f51399bdc9e8c2eb94fce500bdf22daeb1f87481182334da2c0e8a041ddfcd898a1fb5cc4227d028328db1cc13d0d08cb3f4a020c47bddd5840d7e,"10/19/2015 08:30:00 PM","10/19/2015 08:45:00 PM",900,6.4,"","",41,35,$15.65,$3.10,$0.00,$0.00,$18.75,"Credit Card","Taxi Affiliation Services",41.794090253,-87.592310855,"POINT (-87.592311 41.79409)",41.835117986,-87.618677767,"POINT (-87.618678 41.835118)",8
a2c83dc7b821762725a7e337a0a2cb69b9eff5b6,66d3807bc1b0bcf7c3b90c19f7c13356cdd60995199804afe2355e2736bf4a56d616f7f783596da3bdcb6b755c43d8b26818486f213604c04b6ebbcd9b99abc8,"02/06/2014 12:45:00 PM","02/06/2014 01:00:00 PM",900,1.6,"","",7,8,$9.45,$0.00,$0.00,$0.00,$9.45,Cash,"Taxi Affiliation Services",41.922686284,-87.649488729,"POINT (-87.649489 41.922686)",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",68
a2c83e67fb0cc46d5a0f7f8362e7932c105587c7,2e39270dfbbd3e522e303548f2153f6dabb4c1876d61f5ea9a30560c58171da372c51c8dffc393360f2d65e2e401af07fed10a86d2aa7da74c538bece8a4ada5,"05/02/2013 07:45:00 AM","05/02/2013 08:00:00 AM",600,4.4,17031070101,17031320100,7,32,$11.85,$0.00,$0.00,$0.00,$11.85,Cash,"",41.92926299,-87.635890954,"POINT (-87.635891 41.929263)",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",68
